channel_id,long_id,source,pred_Y,new_handle,new_title,new_description,old_handle,old_title,V1,V2,V3,V4,V5,V6,L1,L2,L3,L4,L5,L6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,R1,R2,DB1,DB2,DB3,DB4,DB5,N1,VPD1,VPD2,VPD3,VPD4,VPD5,VPW1,VPW2,VPW3,VPW4,VPW5,VPM1,VPM2,VPM3,VPM4,VPM5,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,pred_T2,pred_T7,pred_T9,pred_T8,pred_T14,pred_T11,pred_T13,pred_T6,pred_T5,pred_T1,pred_T3,pred_T12,pred_T4,pred_T10,unclassified,model,prompt_name,Y,X,S1
UCy-Yasz3lCv7UIlogI-4jVA,UCy-Yasz3lCv7UIlogI-4jVA,socialblade_baseline,0,,,,,,0,4846577,32147.26078,239496.2085,1264,15655716,0,53364,449.4558522,2807.67523,38,218885,0,6270,75.06776181,344.9229435,10,36558,0,1882,636.9568789,237.5211669,610,115,133,0,1670,6.903292181,76.84200493,1,487,1,37,1.493865031,3.490421059,1,1,68,3.405594406,7.448638936,2,1,114,10.58695652,17.75834838,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2400,137000
UCy0GfDDvP-jI1ova8PIvW-Q,UCy0GfDDvP-jI1ova8PIvW-Q,socialblade_baseline,0,,,,,,0,98138,9372.661765,15866.74218,3291.5,637341,0,169,28.57352941,39.15576097,12.5,1943,0,201,27.64705882,40.32360322,11,1880,0,1933,642.6911765,456.6642275,549,61,170,0,407,27.07462687,61.37794329,8,68,1,2,1.079365079,0.272478901,1,1,4,1.307692308,0.642863128,1,1,8,2.428571429,1.619981057,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3962,1290
UCy0Pr5u-MwGXXzp_GDd4m_g,UCy0Pr5u-MwGXXzp_GDd4m_g,socialblade_baseline,0,,,,,,0,21908849,520234.5957,1465185.193,199076,193007035,0,780222,23387.22911,54425.04867,11844,8676662,0,17821,1114.514825,1808.737786,626,413485,0,3710,316.8436658,415.0864284,252,120,120,0,363,9.372972973,24.57787412,6,371,1,2,1.002702703,0.051987524,1,1,5,1.170347003,0.524106418,1,1,15,3.785714286,1.990958946,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,105,1080000
UCy0ZbKTJuQ4aQc_F0-ZeiuQ,UCy0ZbKTJuQ4aQc_F0-ZeiuQ,socialblade_baseline,0,,,,,,0,3897,777.4459459,712.8818831,545.5,57531,0,176,47.5,41.71930009,31,3515,0,59,13.98648649,14.16874164,10,1035,0,458,184.1486486,93.93216474,199,29,137,0,48,11.54794521,9.460504297,8,74,1,1,1,0,1,1,3,1.15625,0.407031452,1,1,7,2.642857143,1.41981443,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,503,1380
UCy1BxrwqUpENhubzgN2HQrQ,UCy1BxrwqUpENhubzgN2HQrQ,socialblade_baseline,0,,,,,,11,22900,523.6383929,1965.611693,135.5,117295,0,185,8.5625,17.22329284,6,1918,0,37,4.147321429,4.843810897,3,929,23,1632,251.71875,190.0459619,219,85,130,0,569,11.33632287,48.78227856,5,224,1,6,1.4,0.8407843,1,1,20,1.763779528,1.973863719,1,1,21,5.333333333,3.917855727,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3322,1010
UCY1dy9uNfVHEkqhi-wvwdLA,UCY1dy9uNfVHEkqhi-wvwdLA,socialblade_baseline,0,,,,,,178,3192465,112175.46,486666.491,1180,11217546,1,8236,267.44,1068.470136,14.5,26744,0,846,14.46,86.4967355,0,1446,16,781,152.34,133.8639608,91.5,205,213,0,609,62.7979798,139.5918964,9,100,1,8,1.234567901,1.003389318,1,1,8,1.333333333,1.069646738,1,1,9,2.040816327,1.657799541,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2294,31200
UCy1fhMDOzd5ujHUPWaOdWjw,UCy1fhMDOzd5ujHUPWaOdWjw,socialblade_baseline,0,,,,,,698,738328,38604.54167,125124.2568,4667,4632545,0,57732,1583.258333,7093.438077,169.5,189991,0,1092,56.85,126.1137708,17.5,6822,7,1329,217.525,276.6856652,52,124,124,0,264,31.26890756,48.93227722,14,120,1,2,1.034482759,0.183257219,1,1,4,1.363636364,0.714091629,1,1,7,2.033898305,1.496733244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4665,33300
UCY1IVwycKMK7cjff9jrbwXw,UCY1IVwycKMK7cjff9jrbwXw,socialblade_baseline,0,,,,,,0,5036873,97146.88987,229670.6591,33944,187007763,0,70356,1445.361039,3189.844659,582,2782320,0,2624,117.6046753,206.5909944,55,226389,0,3537,680.7672727,281.1476626,646,117,117,0,97,1.357588358,2.653893539,1,1925,1,5,1.111431871,0.396032934,1,1,18,3.944672131,2.056444844,4,1,48,16.73913043,7.235496026,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3551,831000
UCy1jcUpzy8fxGR9JcSYKeFg,UCy1jcUpzy8fxGR9JcSYKeFg_socialblade_@itsbsbitch_@Beccxxa,socialblade,1,@Beccxxa,Beccxxa,,@itsbsbitch,itsbsbitch,248,7870,3722,4040.235884,3385,14888,5,44,25,18.92088793,25.5,100,1,10,4,4.082482905,2.5,16,27,201,141.5,80.87232736,169,137,184,90,3939,1390,2207.646031,141,4,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,3525,13000
UCy1YAysuDKHa-0ktm9N3kqg,UCy1YAysuDKHa-0ktm9N3kqg,socialblade_baseline,0,,,,,,0,56143,1322.743902,6339.061111,197,108465,0,100,3.097560976,12.50344126,0,254,0,11,0.573170732,1.87267873,0,47,0,932,115.3536585,158.9884204,61,59,106,0,803,21.80246914,92.25283461,3,82,1,4,1.344262295,0.655368749,1,1,8,1.863636364,1.472079831,1,1,20,3.904761905,4.426112989,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3561,1980
UCy2-wbIrOAnrGxc57pYUqUg,UCy2-wbIrOAnrGxc57pYUqUg,socialblade_baseline,0,,,,,,30,25261,3054.705882,6038.551314,608.5,103860,3,574,60.20588235,119.1639511,12.5,2047,0,29,4.441176471,5.673923214,3,151,15,1745,506.6764706,317.0674071,531,93,105,0,1063,85.21212121,241.3266404,5,34,1,1,1,0,1,1,3,1.47826087,0.665347839,1,1,7,2.833333333,2.167249339,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,5090,4030
UCy21FjJvN-VhdbrhDIyQ0GQ,UCy21FjJvN-VhdbrhDIyQ0GQ,socialblade_baseline,0,,,,,,0,89,14.72222222,25.01718364,4,265,0,3,0.277777778,0.826442095,0,5,0,0,0,0,0,0,0,20881,2054,5098.509909,82.5,0,39,0,5,0.352941176,1.221739358,0,18,1,9,4.5,3.696845502,4,2,16,9,9.899494937,9,18,18,18,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,945,1340
UCy2oYe4wHP_NSMwWe6BLmcw,UCy2oYe4wHP_NSMwWe6BLmcw_socialblade_@alexpinheiroful_@X1ROYALE,socialblade,1,@X1ROYALE,X1 ROYALE,"""Bem-vindo ao canal! Aqui você encontra tudo sobre Clash Royale: dicas, estratégias, batalhas épicas e muito mais! Se você quer melhorar no jogo e se divertir, inscreva-se e venha fazer parte da nossa comunidade de clashers!""",@alexpinheiroful,sukha_cichlids_and_primitives - Videos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,2123,14200
UCY3_gtJ12FmmgjDU28w0DVw,UCY3_gtJ12FmmgjDU28w0DVw_socialblade_@ToddsRodFishing_@ToddTeslaWallace,socialblade,1,@ToddTeslaWallace,Todd Wallace,,@ToddsRodFishing,Todds Rod Fishing,30,11256510,867204.8462,3121598.231,769,11273663,2,14825,1169.846154,4103.284129,15,15208,0,3023,235.9230769,837.445467,2,3067,6,634,175.9230769,180.3969981,188,117,136,0,2796,295.4166667,807.4772677,2.5,13,1,2,1.181818182,0.404519917,1,1,2,1.625,0.51754917,2,1,6,2.166666667,1.940790217,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1602,1860
UCy3BDnBwfMAMFpqt3j9jHvQ,UCy3BDnBwfMAMFpqt3j9jHvQ,socialblade_baseline,0,,,,,,1513,990611,23627.25439,73814.46713,10440.5,5387014,163,41322,1157.087719,2914.703605,658,263816,1,4697,109.9078947,323.5971898,56,25059,14,5623,1386.394737,839.192024,1254,99,111,0,174,12.85022026,23.47347472,5,228,1,2,1.013333333,0.114953407,1,1,7,1.461538462,0.860492098,1,1,17,3.04,2.575560815,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,187,88600
UCy3XW-gSSYlfhkCb281qhGw,UCy3XW-gSSYlfhkCb281qhGw_socialblade_@Trailers-news.on-YT_@UnknownUser02000,socialblade,1,@UnknownUser02000,UnknownUser,,@Trailers-news.on-YT,Trailer&News.42 - Videos,1798,2009,1903.333333,105.5003949,1903,5710,43,66,51,13,44,153,0,0,0,0,0,0,1271,1708,1418,251.1553304,1275,0,0,0,1,0.5,0.707106781,0.5,3,1,2,1.5,0.707106781,1.5,3,3,3,0,3,3,3,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,4647,1310
UCY4U9RIVqU-_5v4zZ3znVMw,UCY4U9RIVqU-_5v4zZ3znVMw,socialblade_baseline,0,,,,,,0,29583615,4304568.533,7669034.921,1035403,64568528,0,205700,28213.6,52374.14367,6572,423204,0,3602,680.5333333,971.7586316,172,10208,0,274,182.5333333,75.53605257,193,170,173,1,1965,368.9285714,553.6729754,118,15,1,1,1,0,1,1,2,1.071428571,0.267261242,1,1,2,1.153846154,0.375533808,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,693,162000
UCy5YxwWkrk6ja5JZh5BsmFg,UCy5YxwWkrk6ja5JZh5BsmFg_socialblade_@LifeofKriswithVSG_@AHopperHomestead,socialblade,1,@AHopperHomestead,A Hopper Homestead,"Baking, Homemade recipies, Kids Friendly Recipies, Homemade mixes, Gardening,Cleaning, Organizing, Etc. ",@LifeofKriswithVSG,Life of Kris,0,183329,6516.456376,21835.97099,480,970952,0,1575,50.08053691,181.7894355,6,7462,0,172,6.013422819,19.55207412,1,896,0,2290,428.295302,444.5301118,293,162,163,0,746,33.00675676,108.8401122,0,149,1,25,1.73255814,2.732912338,1,1,25,2.759259259,3.806326339,2,1,25,4.806451613,6.488036965,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,3890,6940
UCy6us1F0vUkNbxM7O6Tj4iw,UCy6us1F0vUkNbxM7O6Tj4iw,socialblade_baseline,0,,,,,,0,2204178,50461.86352,170586.1789,13472,20336131,0,113485,1784.173697,8203.850359,256,719022,0,793,14.88337469,61.67104029,1,5998,0,921,21.75434243,62.46887145,11,112,113,0,694,8.10199005,50.93119946,0,403,1,6,1.729613734,0.969281784,1,1,17,5.84057971,4.606974216,5,1,56,13.89655172,16.78295229,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2187,322000
UCy8JKS1JWFzZtZD6fnt17qQ,UCy8JKS1JWFzZtZD6fnt17qQ_socialblade_@EQO2H_@Javehl,socialblade,1,@Javehl,Javehl,,@EQO2H,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,4829,1690
UCy8P6ymLIaeVCGa6o3xmCFg,UCy8P6ymLIaeVCGa6o3xmCFg,socialblade_baseline,0,,,,,,0,593107,3417.813665,27542.01051,567,1650804,0,893,24.09730849,55.22448391,11,11639,0,161,12.08695652,17.6818558,7,5838,0,11248,1086.453416,1159.530845,885,46,112,0,107,2.53526971,6.783234256,1,483,1,7,1.420588235,0.863647821,1,1,26,3.401408451,3.080618569,2.5,1,57,10.97727273,10.44918743,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,607,3900
UCY9dXUlRj4oc4ob6PuI7S4w,UCY9dXUlRj4oc4ob6PuI7S4w,socialblade_baseline,0,,,,,,49,1171287,42251.63043,182369.5377,979,1943575,0,8991,355.2391304,1387.124799,22,16341,0,252,10.56521739,39.19050462,1,486,25,545,186.3478261,144.343759,164.5,54,116,0,412,35.46666667,74.48111414,7,46,1,4,1.095238095,0.484366512,1,1,4,1.314285714,0.676123404,1,1,7,2.555555556,1.947010445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,985,6910
UCY9sHytLeTn96OOUiAuGFoQ,UCY9sHytLeTn96OOUiAuGFoQ,socialblade_baseline,0,,,,,,55,1680000,43199.29534,152332.094,4984,8337464,0,10197,213.880829,820.928077,22,41279,0,372,12.10880829,32.67618232,3,2337,10,2325,305.0725389,320.1516485,219,41,163,0,210,6.234375,23.21969433,0,193,1,18,2.120879121,2.520296124,1,1,29,4.106382979,5.839274979,2,1,46,8.041666667,11.24230816,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4958,34600
UCY9Z4ueEtU5PSLETQoJhccQ,UCY9Z4ueEtU5PSLETQoJhccQ,socialblade_baseline,0,,,,,,0,439888,28953.53846,64575.38857,6575,1881980,0,5703,545.8615385,995.8650429,191,35481,0,2974,180.7538462,427.9808345,53,11749,0,2250,357.8615385,407.8317621,232,94,107,0,944,44.359375,142.2169556,7.5,65,1,2,1.031746032,0.176731432,1,1,3,1.382978723,0.609817916,1,1,7,2.321428571,1.634207735,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,167,9000
UCYA6NC-uF4iYmWcG6FJz4XQ,UCYA6NC-uF4iYmWcG6FJz4XQ_socialblade_عٍلِـيٌ اٌلِاٌنَيٌـقْ_Ali Hussein,socialblade,1,Ali Hussein,Ali Hussein - Videos,,عٍلِـيٌ اٌلِاٌنَيٌـقْ,عٍلِـيٌ اٌلِاٌنَيٌـقْ - Videos,171,166964,33338.05,36978.85287,22401.5,1333522,16,2109,412.85,433.9557788,287,16514,0,424,116.25,87.40320654,90.5,4650,9,1196,252,207.7861327,219,83,118,0,2167,64.25641026,345.7686874,5,40,1,3,1.176470588,0.458626952,1,1,5,1.538461538,1.103839453,1,1,15,3.076923077,3.751922584,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1795,5990
UCYAAClRNRwlla9VTX2UMzAA,UCYAAClRNRwlla9VTX2UMzAA,socialblade_baseline,0,,,,,,0,10910,3254.538462,3396.142049,2406,84618,0,162,37.57692308,39.26950275,27,977,0,31,2.884615385,5.908143012,1,75,0,268,32.76923077,53.85410491,16,73,93,0,1024,88.8,277.8466304,0,26,1,5,1.857142857,1.167320591,1.5,1,14,3.714285714,4.785891965,1,1,23,6.5,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1580,2470
UCYAJjqIukwm4r3GHEpJDhVw,UCYAJjqIukwm4r3GHEpJDhVw,socialblade_baseline,0,,,,,,0,17067358,155787.0914,668151.8231,15610,274496855,0,757087,1917.813848,18983.4473,241,3379188,0,6781,164.238933,485.4952548,29,289389,0,8841,523.0476731,1013.768784,86.5,224,224,0,237,3.477001704,10.66310863,1,1762,1,32,1.48441449,1.56706772,1,1,44,2.723338485,3.413567355,2,1,97,9.082474227,10.53508336,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,395,1.00E+06
UCyAtEwJB3acMfJMbxqnxRyQ,UCyAtEwJB3acMfJMbxqnxRyQ_socialblade_@Inspktr62_@puluupulucreator,socialblade,1,@puluupulucreator,PULUPULU - Shorts,,@Inspktr62,Inspktr +62 - Shorts,1109,66127,13974.94231,14425.45774,7178.5,1453394,4,601,68.06730769,91.47573973,30,7079,0,10,1.163461538,2.127538242,0,121,5,111,13.45192308,11.81481693,11,4,4,0,36,0.990291262,4.967532124,0,104,1,10,4,2.638181192,4,1,36,13,14.24279266,7.5,1,99,20.8,43.71727347,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,1,3992,20900
UCyati2tzkFhw53nSkyAHIBQ,UCyati2tzkFhw53nSkyAHIBQ,socialblade_baseline,0,,,,,,513,1599,1056,767.9179644,1056,2112,25,27,26,1.414213562,26,52,7,7,7,0,7,14,39,101,70,43.84062043,70,1,124,21,21,21,0,21,2,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3603,1330
UCYauDsl-rswjQGpA0_-Z9Pw,UCYauDsl-rswjQGpA0_-Z9Pw,socialblade_baseline,0,,,,,,2855,192338015,2959383.45,9402279.033,312243,6424821469,0,891364,15978.54537,53587.82928,1573,34689422,0,30369,346.689544,1445.692273,29,752663,6,21331,6556.298941,3441.29733,7816,168,168,0,131,1.884792627,5.906728476,0,2171,1,18,1.307043949,0.744217704,1,1,20,4.088512241,3.409985316,3,1,61,13.91666667,13.57700063,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2268,29800000
UCyAZa7AqqGzDaKFYJegdCGw,UCyAZa7AqqGzDaKFYJegdCGw_socialblade_@ASMRBeard_@walkinmememachine,socialblade,1,@walkinmememachine,walkin meme machine & vlog - Shorts,memes and walkin vlogs from me for you.,@ASMRBeard,ASMR Beard (ASMR with a Beard) - Videos,0,98527,4297.894737,11431.56355,583,489960,0,1801,92.4122807,242.703279,13,10535,0,71,2.473684211,8.374223542,0,282,6,7,6.236842105,0.427021617,6,1,4,0,11,0.10619469,1.038223344,0,114,1,18,6.333333333,4.958652568,4,8,55,28.5,19.50213664,25.5,16,98,57,57.98275606,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,3776,1250
UCyB7d1f6-7NOFAlODDlOR5Q,UCyB7d1f6-7NOFAlODDlOR5Q_socialblade_@whitelightskin_@WellKnownNews,socialblade,1,@WellKnownNews,WellKnownNews - Videos,64C6964EE1DEEE38437A5B60,@whitelightskin,whitelightskin - Videos,230,4698986,140041.5,680831.6074,1030,7002075,14,116591,3318.9,16738.25528,74.5,165945,0,5615,142.84,795.9360901,5,7142,22,1321,200.78,172.9464102,183,8,90,0,32,4.428571429,5.127540021,3,50,1,2,1.041666667,0.201940937,1,1,4,1.851851852,0.863966867,2,3,10,5.555555556,2.65099562,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,847,39900
UCyBhivnp3y4FJkeB3UkTuMQ,UCyBhivnp3y4FJkeB3UkTuMQ,socialblade_baseline,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3917,22500
UCyBN7TN_0Oa2npsJ49hUtPg,UCyBN7TN_0Oa2npsJ49hUtPg,socialblade_baseline,0,,,,,,410,126639,24669.28571,46768.59624,2625,172685,15,892,266.4285714,362.1578188,81,1865,0,71,16.14285714,26.88511714,2,113,22,166,82.28571429,60.73635453,41,18,36,0,482,90.5,192.0591055,15,7,1,2,1.166666667,0.40824829,1,1,2,1.166666667,0.40824829,1,1,3,1.75,0.957427108,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2655,2870
UCyBxa1DYz2vf6yCOZ92w65A,UCyBxa1DYz2vf6yCOZ92w65A,socialblade_baseline,0,,,,,,97,29208,1619.088235,3776.807772,643,110098,4,1080,39.51470588,131.3721491,15,2687,0,104,5.176470588,12.72668037,2,352,116,1677,515.1764706,313.0163765,412,13,75,0,173,5.358208955,21.19512629,2,68,1,1,1,0,1,1,5,2.615384615,1.061203961,3,1,14,7.555555556,4.447221355,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4424,8040
UCYbyCwxKh6GehZiFYG_gqSQ,UCYbyCwxKh6GehZiFYG_gqSQ_socialblade_@STE-ZEN_@SXS-Nerd,socialblade,1,@SXS-Nerd,Mr. Nerd,🥔,@STE-ZEN,ZEN,1,4657,221.2027972,614.0210755,24,31632,0,102,6.076923077,13.35594868,2,869,0,38,1.391608392,3.862121881,0,199,1,4605,315.3706294,880.3312731,14,16,16,0,65,3.23943662,8.380092568,0,143,1,13,1.986111111,2.165628137,1,1,18,3.575,3.522000451,2,1,22,9.533333333,5.449333729,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1119,1150
UCYcAYlatfOUoIzu-PfgVG3A,UCYcAYlatfOUoIzu-PfgVG3A,socialblade_baseline,0,,,,,,96,268874,13184.08511,44503.49307,2182,619652,0,4335,140.4255319,627.9561652,34,6600,0,187,23.57446809,36.86918395,14,1108,23,893,404.0425532,217.3528445,392,136,169,0,2734,89.67391304,406.6280339,4,47,1,3,1.175,0.446496332,1,1,4,1.620689655,0.82000841,1,1,9,3.357142857,2.871803048,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4544,2490
UCYceAFM7zl4FV4grAyfvTSg,UCYceAFM7zl4FV4grAyfvTSg_socialblade_@sachax0xberry_@spxox,socialblade,1,@spxox,spxox,,@sachax0xberry,sachax0xberry - Videos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,713,2520
